Depth_ft,WOB_klbs,RPM,Torque_ftlbs,ROP_fthr,Flow_gpm,GR_API,MSE_kpsi
2011.4748840000002,18.149813761071297,104.0,1039.9969694101626,146.88821381760002,910.7563937252639,,2.5093032413388214
2011.9768464,19.03980462869408,104.0,1029.9969985504451,146.9382132096,910.7563937252639,,2.4934136436647814
2012.475528,18.70980801485642,104.0,1029.9969985504451,146.698216128,910.7563937252639,147.8,2.494428625869623
2012.9742096000002,18.549809656632103,104.0,1029.9969985504451,146.698216128,910.7563937252639,,2.493071083267148
2013.4761720000001,18.93980565480388,104.0,979.9971442518797,146.798214912,910.7563937252639,,2.3814836938791712
2013.9748536,18.53980975924308,104.0,999.9970859713072,146.848214304,910.7563937252639,147.8,2.4226403999104535
2014.476816,19.319801755586642,104.0,1019.997027690735,146.88821381760002,910.7563937252639,,2.473935906189214
2014.9754976000002,18.65980852791132,104.0,1019.997027690735,146.60821722240001,910.7563937252639,,2.472747771610599
2015.4741792000004,19.25980237125252,104.0,1019.997027690735,146.848214304,910.7563937252639,149.34,2.4740560446385675
2015.9761416000001,19.599798882479202,104.0,1019.997027690735,146.60821722240001,910.7563937252639,,2.48072333440014
2016.4748232000002,19.839796419815684,104.0,1019.997027690735,146.9582129664,910.7563937252639,,2.477247614226832
2016.9767855999999,19.81979662503764,104.0,999.9970859713072,146.9582129664,910.7563937252639,,2.4318051305874033
2017.4754672,19.329801652975664,104.0,1019.997027690735,146.58821746560002,910.7563937252639,149.34,2.4787482496417903
2017.9741488000002,18.75980750180152,104.0,1049.9969402698728,153.97812760320002,910.7563937252639,,2.42763329530731
2018.4761112,19.429800626865863,104.0,1039.9969694101626,153.97812760320002,910.7563937252639,,2.411713610429779
2018.9747928,20.21979252059844,104.0,1019.997027690735,154.348123104,910.7563937252639,,2.369925214059753
2019.4767552,20.22979241798746,104.0,1029.9969985504451,154.1081260224,910.7563937252639,144.72,2.3950198096986846
2019.9754368000001,20.11979354670824,104.0,1009.9970568310175,154.0581266304,910.7563937252639,,2.3516217415183163
2020.4741184000004,20.1997927258204,104.0,1009.9970568310175,154.0581266304,910.7563937252639,,2.352300512819554
2020.9760808,20.549789134436104,104.0,1009.9970568310175,153.9281282112,910.7563937252639,,2.357112003037193
2021.4747624000001,18.61980893835524,104.0,1019.997027690735,154.398122496,910.7563937252639,150.88,2.355637882022155
2021.9767248000003,20.45979005793492,104.0,1039.9969694101626,154.0881262656,910.7563937252639,,2.418848830433695
2022.4754064000003,20.42979036576786,104.0,1029.9969985504451,154.0581266304,910.7563937252639,,2.3974383319790724
2022.9740880000002,20.8497860561067,104.0,1029.9969985504451,152.3281476672,910.7563937252639,143.18,2.4262607797672175
